,artist,danceability,valence,tempo,liveness,song,popularity,speechiness,mood,loudness,duration_ms,energy,release_date,acousticness,mode,instrumentalness,key,year,artist_genre,artist_popularity,artist_followers,hit,words_count,words_average_size,1st_word,1st_occurence,1st_word_percentage,2nd_word,2nd_occurence,2nd_word_percentage,3rd_word,3rd_occurence,3rd_word_percentage,4th_word,4th_occurence,4th_word_percentage,5th_word,5th_occurence,5th_word_percentage,longest_word,longest_word_length,unique_word_percentage,Explicitness
66,Alejandro Fernández,0.549,0.573,157.502,0.0782,Me Hace Tanto Bien,71.0,0.0427,Happy,-5.881,188893.0,0.764,1/1/2009,0.528,1.0,0.0,1.0,2009.0,mariachi,77.0,8199158.0,1,303,3.6944444444444446,thinkin,12,3.96039603960396,bout,12,3.96039603960396,do,12,3.96039603960396,been,10,3.3003300330033003,think,9,2.9702970297029703,california,10,22.77227722772277,0
67,Nando Reis,0.485,0.354,91.615,0.207,Pra Você Guardei O Amor,71.0,0.0388,Sad,-9.189,343813.0,0.386,1/1/2009,0.837,1.0,0.0,2.0,2009.0,mpb,65.0,3043771.0,1,409,4.068965517241379,so,21,5.134474327628362,but,14,3.4229828850855744,me,14,3.4229828850855744,call,13,3.1784841075794623,maybe,12,2.93398533007335,pennies,7,7.579462102689487,0
68,Kid Cudi,0.871,0.799,137.996,0.114,Day 'N' Nite (nightmare),76.0,0.0761,Happy,-6.25,221267.0,0.44,9/15/2009,0.499,0.0,4.15e-06,11.0,2009.0,,79.0,7458180.0,1,443,4.580645161290323,youre,19,4.288939051918736,like,19,4.288939051918736,so,14,3.160270880361174,baby,12,2.708803611738149,classic,12,2.708803611738149,throwbackish,12,21.21896162528217,0
69,Kesha,0.755,0.714,120.028,0.289,TiK ToK,80.0,0.142,,-2.718,199693.0,0.837,1/1/2010,0.0991,0.0,0.0,2.0,2010.0,pop,80.0,8557502.0,1,308,3.945945945945946,its,19,6.1688311688311686,where,12,3.896103896103896,demons,12,3.896103896103896,hide,9,2.9220779220779223,we,7,2.272727272727273,masquerade,10,21.428571428571427,0
70,Justin Bieber,0.728,0.535,65.043,0.111,Baby,76.0,0.137,,-5.237,214240.0,0.86,1/1/2010,0.0401,0.0,0.0,5.0,2010.0,pop,90.0,81323370.0,1,394,3.92,yeah,37,9.390862944162436,baby,16,4.060913705583756,yeah,16,4.060913705583756,me,15,3.807106598984772,take,14,3.553299492385787,nananananananana,16,9.64467005076142,0
71,Taio Cruz,0.754,0.818,119.968,0.0329,Dynamite,71.0,0.0853,,-3.177,203867.0,0.804,1/1/2010,0.00332,1.0,0.0,4.0,2010.0,pop,70.0,2314729.0,1,423,4.723076923076923,we,21,4.964539007092198,friday,18,4.25531914893617,last,14,3.309692671394799,night,12,2.8368794326241136,but,9,2.127659574468085,blackedout,10,11.82033096926714,0
72,Usher,0.663,0.654,119.963,0.082,DJ Got Us Fallin' In Love (feat. Pitbull),78.0,0.109,,-3.398,220800.0,0.861,3/30/2010,0.0338,0.0,0.0,7.0,2010.0,r&b,82.0,12959531.0,1,533,4.0,get,34,6.378986866791744,never,24,4.50281425891182,oh,19,3.5647279549718576,good,19,3.5647279549718576,yeah,18,3.377110694183865,adrenaline,10,24.202626641651037,0
73,Bruno Mars,0.738,0.949,174.943,0.279,The Lazy Song,73.0,0.0621,,-3.851,190213.0,0.804,10/5/2010,0.332,1.0,0.0,11.0,2010.0,pop,95.0,69373144.0,1,399,4.0212765957446805,me,22,5.513784461152882,trouble,16,4.010025062656641,trouble,16,4.010025062656641,when,11,2.756892230576441,knew,8,2.0050125313283207,drowninginginginging,20,15.288220551378446,0
74,David Guetta,0.813,0.801,130.011,0.131,Sexy Bitch (feat. Akon),72.0,0.0486,,-5.018,195853.0,0.627,11/22/2010,0.076,0.0,0.000616,11.0,2010.0,edm,89.0,26941054.0,1,428,4.625,dont,19,4.439252336448599,know,12,2.803738317757009,youre,11,2.5700934579439254,else,10,2.336448598130841,at,8,1.8691588785046729,overwhelmed,11,8.177570093457945,0
75,Don Omar,0.4,0.878,88.917,0.0503,Danza Kuduro,75.0,0.28,,-4.89,198773.0,0.915,1/1/2010,0.0846,1.0,0.0,0.0,2010.0,reggaeton,84.0,14154281.0,1,488,4.380952380952381,more,13,2.6639344262295084,one,12,2.459016393442623,go,11,2.2540983606557377,night,11,2.2540983606557377,but,10,2.0491803278688523,dysfunctional,13,11.885245901639344,0
76,Bruno Mars,0.637,0.434,109.012,0.0876,Just the Way You Are,80.0,0.0432,,-5.413,220733.0,0.843,10/5/2010,0.0151,1.0,0.0,5.0,2010.0,pop,95.0,69373144.0,1,368,4.72972972972973,we,18,4.891304347826087,ever,14,3.804347826086957,ever,13,3.532608695652174,getting,13,3.532608695652174,back,13,3.532608695652174,oohoohoohoohoohooh,18,22.01086956521739,0
77,P!nk,0.7,0.625,122.019,0.0289,Raise Your Glass,76.0,0.0839,,-5.006,202960.0,0.709,10/5/2010,0.0048,1.0,0.0,7.0,2010.0,pop,81.0,17713136.0,1,531,4.150943396226415,whistle,36,6.779661016949152,baby,23,4.331450094161959,can,17,3.2015065913371,blow,13,2.4482109227871938,baby,12,2.2598870056497176,whiwhistle,10,19.39736346516008,0
78,Nicki Minaj,0.72,0.669,126.991,0.601,Super Bass,71.0,0.209,,-4.339,200013.0,0.861,1/1/2010,0.269,1.0,5.11e-06,11.0,2010.0,pop,86.0,33586344.0,1,325,3.9791666666666665,oh,16,4.923076923076923,treasure,15,4.615384615384615,youre,9,2.769230769230769,you,8,2.4615384615384617,you,8,2.4615384615384617,motherfucker,12,9.538461538461538,0
79,Flo Rida,0.616,0.473,127.966,0.064,Club Can't Handle Me (feat. David Guetta),72.0,0.0327,,-3.911,234560.0,0.869,11/24/2010,0.0283,1.0,0.0,0.0,2010.0,pop,81.0,8883732.0,1,304,4.36,all,10,3.289473684210526,when,7,2.3026315789473686,but,5,1.644736842105263,just,5,1.644736842105263,too,5,1.644736842105263,apologize,9,21.38157894736842,0
80,Kesha,0.736,0.653,119.95,0.117,We R Who We R,71.0,0.0407,,-4.9,204760.0,0.817,11/19/2010,0.00987,1.0,0.00167,8.0,2010.0,pop,80.0,8557502.0,1,279,4.468085106382978,everybody,20,7.168458781362007,talks,12,4.301075268817204,talks,8,2.867383512544803,when,8,2.867383512544803,me,7,2.508960573476702,prescription,12,13.261648745519713,0
81,Drake,0.431,0.604,162.193,0.188,Best I Ever Had,72.0,0.33,,-2.673,258760.0,0.894,1/1/2010,0.0951,0.0,0.0,5.0,2010.0,rap,97.0,97003367.0,1,325,4.0,its,12,3.692307692307693,you,10,3.076923076923077,love,9,2.769230769230769,little,8,2.4615384615384617,things,8,2.4615384615384617,conversations,13,20.615384615384617,0
82,Gorillaz,0.689,0.578,120.423,0.064,On Melancholy Hill,75.0,0.026,,-5.81,233867.0,0.739,3/3/2010,1.51e-05,1.0,0.509,2.0,2010.0,pop,81.0,12988003.0,1,227,4.967741935483871,new,12,5.286343612334802,woah,10,4.405286343612334,welcome,6,2.643171806167401,age,6,2.643171806167401,age,6,2.643171806167401,radioactive,11,13.656387665198238,0
83,Waka Flocka Flame,0.76,0.361,131.497,0.241,No Hands (feat. Roscoe Dash & Wale),74.0,0.0391,,-6.366,263773.0,0.595,10/1/2010,0.00544,1.0,0.0,1.0,2010.0,rap,67.0,2784758.0,1,407,4.2615384615384615,is,10,2.457002457002457,oh,9,2.211302211302211,this,8,1.9656019656019657,me,7,1.71990171990172,but,6,1.4742014742014742,overwhelmed,11,12.285012285012286,0
84,Two Door Cinema Club,0.55,0.841,139.048,0.0921,What You Know,71.0,0.0407,,-4.003,189693.0,0.753,2/7/2010,0.000665,0.0,7.74e-06,6.0,2010.0,indie,69.0,2510720.0,1,290,4.25,try,30,10.344827586206897,get,18,6.206896551724138,gotta,15,5.172413793103448,up,15,5.172413793103448,try,15,5.172413793103448,sometimes,9,13.10344827586207,0
85,Camila,0.331,0.312,170.436,0.109,Mientes,71.0,0.0371,,-6.127,205160.0,0.592,2/8/2010,0.0824,1.0,0.0,1.0,2010.0,pop,81.0,34716898.0,1,374,4.7368421052631575,like,38,10.16042780748663,bright,24,6.4171122994652405,diamond,24,6.4171122994652405,shine,23,6.149732620320855,were,14,3.7433155080213902,beautiful,9,7.219251336898396,0
86,Bruno Mars,0.62,0.481,144.926,0.104,Marry You,72.0,0.036,,-4.848,230120.0,0.832,10/5/2010,0.332,1.0,0.0,10.0,2010.0,latin,95.0,69373144.0,1,218,4.083333333333333,belong,13,5.963302752293578,with,12,5.504587155963303,ho,9,4.128440366972477,hey,8,3.669724770642202,me,8,3.669724770642202,sweetheart,10,26.146788990825687,0
87,B.o.B,0.66,0.377,93.033,0.0368,Airplanes (feat. Hayley Williams),75.0,0.116,,-4.285,180480.0,0.867,4/26/2010,0.11,0.0,0.0,6.0,2010.0,latin,73.0,2190327.0,1,471,4.155172413793103,hey,16,3.397027600849257,been,12,2.5477707006369426,up,12,2.5477707006369426,top,11,2.335456475583864,this,9,1.910828025477707,something,9,9.554140127388536,0
88,Eminem,0.749,0.641,86.989,0.52,Love The Way You Lie,82.0,0.227,,-5.034,263373.0,0.925,6/18/2010,0.241,1.0,0.0,10.0,2010.0,rap,91.0,98631229.0,1,403,4.183673469387755,were,19,4.714640198511166,young,17,4.218362282878412,lets,16,3.970223325062035,we,15,3.7220843672456576,live,15,3.7220843672456576,celebration,11,8.188585607940446,0
89,Shakira,0.766,0.743,126.988,0.0764,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],77.0,0.143,,-6.381,202627.0,0.873,5/7/2010,0.00627,0.0,0.0,11.0,2010.0,latin pop,88.0,37156718.0,1,342,3.871794871794872,get,21,6.140350877192983,that,14,4.093567251461988,out,14,4.093567251461988,one,12,3.508771929824561,thing,12,3.508771929824561,somethings,10,9.649122807017545,0
90,Bruno Mars,0.706,0.227,110.443,0.118,Grenade,75.0,0.0593,,-7.237,223253.0,0.558,10/5/2010,0.146,0.0,0.0,2.0,2010.0,latin,95.0,69373144.0,1,287,4.032258064516129,stand,14,4.878048780487805,sky,13,4.529616724738676,will,13,4.529616724738676,we,10,3.484320557491289,let,9,3.1358885017421603,crumbles,8,17.770034843205575,0
91,Rihanna,0.766,0.833,127.966,0.104,S&M,72.0,0.0419,,-5.02,243533.0,0.682,11/16/2010,0.0113,1.0,0.00016,1.0,2010.0,latin,91.0,66054593.0,1,417,4.203125,me,21,5.035971223021583,bring,16,3.836930455635492,love,12,2.8776978417266186,all,12,2.8776978417266186,give,10,2.3980815347721824,motherfucking,13,13.189448441247002,0
92,Usher,0.781,0.326,129.998,0.36,OMG (feat. will.i.am),72.0,0.0332,,-5.81,269493.0,0.745,3/30/2010,0.198,0.0,1.14e-05,4.0,2010.0,r&b,82.0,12959531.0,1,853,4.211538461538462,up,19,2.2274325908558037,drank,16,1.875732708089097,drank,16,1.875732708089097,that,14,1.64126611957796,then,13,1.5240328253223916,overinfluenced,14,21.570926143024614,0
93,Taio Cruz,0.607,0.568,122.01,0.0909,Break Your Heart,71.0,0.0314,,-4.217,201547.0,0.934,1/1/2010,0.0327,1.0,0.0,3.0,2010.0,edm,70.0,2314729.0,1,403,3.787878787878788,me,23,5.707196029776675,is,15,3.7220843672456576,this,14,3.4739454094292803,youre,14,3.4739454094292803,gonna,14,3.4739454094292803,everything,10,15.384615384615383,0
94,Train,0.673,0.795,97.012,0.0826,"Hey, Soul Sister",84.0,0.0431,Happy,-4.44,216773.0,0.886,12/1/2010,0.185,0.0,0.0,1.0,2010.0,soft pop,74.0,4446850.0,1,407,4.5813953488372094,never,17,4.176904176904177,id,14,3.43980343980344,was,12,2.9484029484029484,let,12,2.9484029484029484,if,10,2.457002457002457,girlfriend,10,21.867321867321863,0
95,Eminem,0.749,0.641,86.989,0.52,Love The Way You Lie,83.0,0.227,Energetic,-5.034,263373.0,0.925,6/18/2010,0.241,1.0,0.0,10.0,2010.0,rap,91.0,98631229.0,1,536,3.6666666666666665,oh,46,8.582089552238806,ohooh,12,2.238805970149253,some,9,1.6791044776119404,nights,9,1.6791044776119404,come,9,1.6791044776119404,understands,11,23.88059701492537,0
96,Kesha,0.755,0.714,120.028,0.289,TiK ToK,83.0,0.142,Energetic,-2.718,199693.0,0.837,1/1/2010,0.0991,0.0,0.0,2.0,2010.0,,80.0,8557502.0,1,402,4.712121212121212,like,17,4.2288557213930345,about,11,2.736318407960199,twentytwo,11,2.736318407960199,we,10,2.487562189054726,dont,9,2.238805970149253,heartbreaks,11,11.940298507462687,0
97,Roar,0.247,0.39,185.716,0.111,I Can't Handle Change,82.0,0.0358,Energetic,-8.479,198213.0,0.438,3/14/2010,0.0455,1.0,0.000871,5.0,2010.0,,66.0,1274734.0,1,314,4.1063829787234045,dont,11,3.5031847133757963,this,8,2.5477707006369426,never,8,2.5477707006369426,that,6,1.910828025477707,now,6,1.910828025477707,commodities,11,12.101910828025478,0
98,Mike Posner,0.699,0.657,120.016,0.13,Please Don't Go,82.0,0.0311,Energetic,-3.896,196813.0,0.882,8/9/2010,0.00296,0.0,0.0544,4.0,2010.0,,71.0,1456290.0,1,625,3.82089552238806,she,26,4.16,mind,23,3.68,doesnt,21,3.36,got,17,2.72,me,16,2.56,temperature,11,9.76,0
99,Usher,0.663,0.654,119.963,0.082,DJ Got Us Fallin' In Love (feat. Pitbull),80.0,0.109,Energetic,-3.398,220800.0,0.861,3/30/2010,0.0338,0.0,0.0,7.0,2010.0,r&b,82.0,12959531.0,1,306,3.674418604651162,up,9,2.9411764705882355,we,8,2.6143790849673203,wont,6,1.96078431372549,give,6,1.96078431372549,us,6,1.96078431372549,differences,11,25.49019607843137,0
100,Mac Miller,0.794,0.55,127.007,0.0785,The Spins,80.0,0.0377,Energetic,-3.894,195873.0,0.766,8/13/2010,0.0135,0.0,0.0,9.0,2010.0,,84.0,11587806.0,1,425,4.4375,love,47,11.058823529411764,let,35,8.235294117647058,me,34,8.0,girl,29,6.823529411764706,that,12,2.823529411764706,understand,10,11.529411764705882,0
101,Taio Cruz,0.751,0.816,119.975,0.036,Dynamite,80.0,0.0859,Happy,-3.724,202613.0,0.783,1/1/2010,0.00379,1.0,0.0,4.0,2010.0,,70.0,2314729.0,1,465,3.94,there,12,2.5806451612903225,all,12,2.5806451612903225,was,11,2.3655913978494625,remember,9,1.935483870967742,too,8,1.7204301075268815,refrigerator,12,29.462365591397848,0
102,Nicki Minaj,0.723,0.667,126.979,0.598,Super Bass,80.0,0.203,Energetic,-4.357,200013.0,0.86,11/22/2010,0.271,1.0,4.56e-06,11.0,2010.0,,86.0,33586344.0,1,301,4.074074074074074,hard,16,5.3156146179402,love,13,4.318936877076412,love,13,4.318936877076412,me,12,3.986710963455149,that,10,3.3222591362126246,insensitive,11,13.289036544850498,0
103,Miguel,0.684,0.498,81.001,0.191,Sure Thing,80.0,0.1,Energetic,-8.127,195373.0,0.607,11/26/2010,0.0267,0.0,0.000307,11.0,2010.0,r&b,81.0,5679901.0,1,754,3.980392156862745,boy,21,2.7851458885941645,boys,19,2.519893899204244,yall,15,1.9893899204244032,that,13,1.7241379310344829,with,13,1.7241379310344829,motherfuckers,13,19.628647214854112,0
104,Eminem,0.855,0.668,114.635,0.205,Not Afraid,80.0,0.264,Happy,-1.19,248133.0,0.954,6/18/2010,0.529,0.0,0.0,0.0,2010.0,rap,91.0,98631229.0,1,395,4.081632653061225,were,18,4.556962025316456,lets,9,2.278481012658228,higher,9,2.278481012658228,than,9,2.278481012658228,motherfucka,9,2.278481012658228,hooptyhooptyhoop,16,18.9873417721519,0
105,Kanye West,0.542,0.576,153.993,0.744,POWER,79.0,0.113,Energetic,-4.747,292093.0,0.914,11/22/2010,0.0161,0.0,0.0,0.0,2010.0,rap,92.0,29498794.0,1,521,4.516129032258065,that,23,4.414587332053743,countin,15,2.8790786948176583,been,14,2.687140115163148,been,14,2.687140115163148,well,11,2.111324376199616,everything,10,6.717850287907869,0
106,Justin Bieber,0.728,0.535,65.043,0.111,Baby,79.0,0.137,Energetic,-5.237,214240.0,0.859,1/1/2010,0.0401,0.0,0.0,5.0,2010.0,,90.0,81323370.0,1,371,4.905405405405405,we,13,3.504043126684636,me,9,2.4258760107816717,ill,9,2.4258760107816717,dont,7,1.8867924528301887,that,7,1.8867924528301887,bloodstains,11,11.859838274932615,0
107,Shakira,0.766,0.743,126.988,0.0764,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),79.0,0.143,Energetic,-6.381,202627.0,0.873,5/7/2010,0.00627,0.0,0.0,11.0,2010.0,latin pop,88.0,37156718.0,1,571,4.106060606060606,we,84,14.711033274956216,can,27,4.728546409807356,want,23,4.028021015761821,its,22,3.852889667250438,our,19,3.327495621716287,ladadidadi,10,10.332749562171628,0
108,Sean Kingston,0.72,0.828,121.223,0.113,Eenie Meenie,79.0,0.0322,Happy,-4.168,201947.0,0.607,3/23/2010,0.0543,1.0,0.0,1.0,2010.0,,71.0,3552242.0,1,1049,4.300970873786408,love,34,3.2411820781696856,are,33,3.145853193517636,life,33,3.145853193517636,oh,22,2.0972354623450906,me,20,1.9065776930409917,reflections,11,5.624404194470925,0
109,P!nk,0.7,0.625,122.019,0.0289,Raise Your Glass,79.0,0.0839,Energetic,-5.006,202960.0,0.709,10/5/2010,0.0048,1.0,0.0,7.0,2010.0,,81.0,17713136.0,1,307,4.121212121212121,me,18,5.863192182410423,when,14,4.5602605863192185,will,14,4.5602605863192185,still,11,3.583061889250814,love,11,3.583061889250814,channeling,10,18.89250814332248,0
110,David Guetta,0.546,0.375,129.983,0.251,Memories (feat. Kid Cudi),78.0,0.255,Energetic,-3.932,210853.0,0.916,11/22/2010,0.00144,1.0,4.34e-06,8.0,2010.0,edm,89.0,26941054.0,1,194,4.567567567567568,oh,9,4.639175257731959,if,9,4.639175257731959,do,8,4.123711340206185,theres,7,3.608247422680413,hey,6,3.0927835051546397,rediscover,10,4.639175257731959,0
111,Maroon 5,0.722,0.624,128.044,0.315,Moves Like Jagger - Studio Recording From The Voice Performance,78.0,0.0475,Energetic,-4.459,201493.0,0.761,2010,0.0117,0.0,0.0,11.0,2010.0,pop,86.0,44362382.0,1,280,4.111111111111111,safe,18,6.428571428571429,sound,18,6.428571428571429,were,14,5.0,could,13,4.642857142857143,safe,9,3.2142857142857144,underground,11,7.857142857142857,0
112,David Guetta,0.813,0.801,130.011,0.131,Sexy Bitch (feat. Akon),78.0,0.0486,Happy,-5.018,195853.0,0.627,11/22/2010,0.0771,0.0,0.000616,11.0,2010.0,edm,89.0,26941054.0,1,480,3.94,oh,28,5.833333333333333,yeah,23,4.791666666666667,we,18,3.75,best,13,2.708333333333333,song,13,2.708333333333333,something,9,7.5,0
113,Waka Flocka Flame,0.76,0.361,131.497,0.241,No Hands (feat. Roscoe Dash & Wale),78.0,0.0391,Energetic,-6.366,263773.0,0.595,10/1/2010,0.00544,1.0,0.0,1.0,2010.0,,67.0,2784758.0,1,430,4.054545454545455,id,15,3.488372093023256,think,13,3.0232558139534884,have,13,3.0232558139534884,heart,13,3.0232558139534884,attack,10,2.3255813953488373,basketball,10,18.6046511627907,0
114,Gorillaz,0.689,0.578,120.423,0.064,On Melancholy Hill,77.0,0.026,Happy,-5.81,233867.0,0.739,3/3/2010,1.51e-05,1.0,0.509,2.0,2010.0,,81.0,12988003.0,1,350,4.708333333333333,me,18,5.142857142857143,hear,17,4.857142857142857,ohohohohohohoh,15,4.285714285714286,gonna,13,3.7142857142857135,roar,12,3.4285714285714284,ohohohohohohoh,14,11.714285714285714,0
115,Stromae,0.791,0.714,119.951,0.065,Alors on danse,77.0,0.0793,Happy,-9.206,206067.0,0.59,1/1/2010,0.0994,0.0,0.00203,1.0,2010.0,french pop,76.0,3679012.0,1,335,4.346938775510204,me,14,4.17910447761194,wreck,9,2.6865671641791047,ever,8,2.388059701492537,all,8,2.388059701492537,was,8,2.388059701492537,wrecking,8,9.850746268656716,0
116,Flo Rida,0.616,0.473,127.966,0.064,Club Can't Handle Me (feat. David Guetta),77.0,0.0327,Energetic,-3.911,234560.0,0.869,11/24/2010,0.0283,1.0,0.0,0.0,2010.0,,81.0,8883732.0,1,265,4.090909090909091,know,19,7.169811320754717,me,16,6.037735849056604,love,15,5.660377358490566,can,12,4.528301886792453,again,12,4.528301886792453,unforgivable,12,12.075471698113208,0
117,Kanye West,0.531,0.221,142.113,0.176,All Of The Lights,77.0,0.0717,Energetic,-3.284,299613.0,0.803,11/22/2010,0.0796,1.0,1.71e-05,1.0,2010.0,rap,92.0,29498794.0,1,407,4.372093023255814,ohoh,24,5.896805896805897,is,22,5.405405405405405,beat,20,4.914004914004914,this,18,4.422604422604422,heart,14,3.43980343980344,philosophies,12,13.022113022113022,0
118,Kanye West,0.374,0.111,84.733,0.513,Runaway,76.0,0.109,Energetic,-3.825,547733.0,0.568,11/22/2010,0.219,0.0,0.00219,1.0,2010.0,rap,92.0,29498794.0,1,348,3.953488372093023,woah,10,2.8735632183908044,its,7,2.0114942528735638,too,7,2.0114942528735638,hands,6,1.7241379310344829,one,6,1.7241379310344829,highwaisted,11,23.5632183908046,0
119,Kid Cudi,0.671,0.581,102.002,0.14,Mr. Rager,76.0,0.0272,Happy,-8.689,294227.0,0.726,11/9/2010,0.389,1.0,0.882,7.0,2010.0,,79.0,7458180.0,1,480,4.376623376623376,black,19,3.9583333333333335,shit,9,1.875,god,8,1.6666666666666667,aint,7,1.4583333333333333,but,6,1.25,conservative,12,14.791666666666666,1
120,Kanye West,0.435,0.206,80.082,0.158,Devil In A New Dress,76.0,0.0721,Energetic,-4.935,351947.0,0.76,11/22/2010,0.0175,0.0,0.0,8.0,2010.0,rap,92.0,29498794.0,1,393,4.183333333333334,that,14,3.5623409669211195,if,7,1.7811704834605595,wanna,6,1.5267175572519085,both,6,1.5267175572519085,back,6,1.5267175572519085,constantly,10,22.391857506361323,0
121,Mike Posner,0.768,0.625,129.969,0.704,Cooler Than Me - Single Mix,76.0,0.0475,Energetic,-4.63,213293.0,0.82,8/9/2010,0.179,0.0,0.0,7.0,2010.0,,71.0,1456290.0,1,251,4.04,voy,28,11.155378486055778,vivir,11,4.382470119521912,vida,11,4.382470119521912,mi,10,3.98406374501992,lalalala,10,3.98406374501992,encontrar,9,13.54581673306773,0
122,Rihanna,0.767,0.833,127.975,0.104,S&M,76.0,0.042,Happy,-5.02,243533.0,0.682,11/16/2010,0.0113,1.0,0.00016,1.0,2010.0,,91.0,66054593.0,1,206,4.130434782608695,love,11,5.339805825242719,will,10,4.854368932038835,unconditionally,9,4.368932038834951,just,7,3.3980582524271843,let,6,2.912621359223301,unconditionally,15,22.81553398058253,0
123,Gorillaz,0.676,0.852,92.761,0.0463,Rhinestone Eyes,76.0,0.0302,Happy,-5.815,200173.0,0.703,3/3/2010,0.0869,0.0,0.000687,8.0,2010.0,,81.0,12988003.0,1,413,4.679245283018868,bound,12,2.905569007263922,fall,8,1.937046004842615,love,8,1.937046004842615,uhhuh,6,1.452784503631961,honey,6,1.452784503631961,whatwedodonttellyourmom,23,31.234866828087167,0
124,Plan B,0.836,0.504,94.977,0.0561,Es un Secreto,75.0,0.0439,Happy,-5.376,190564.0,0.777,2010,0.0951,0.0,1.68e-06,6.0,2010.0,reggaeton,79.0,5698942.0,1,265,3.942857142857143,can,12,4.528301886792453,like,9,3.39622641509434,we,8,3.018867924528302,come,6,2.2641509433962264,nothing,5,1.8867924528301887,different,9,17.358490566037737,0
125,Black Eyed Peas,0.659,0.262,94.05,0.105,Just Can’t Get Enough,75.0,0.179,Energetic,-8.685,219427.0,0.628,1/1/2010,0.186,0.0,0.0,0.0,2010.0,,81.0,8828856.0,1,330,4.351351351351352,talk,15,4.545454545454546,about,15,4.545454545454546,we,13,3.939393939393939,shouldnt,9,2.727272727272727,want,8,2.4242424242424243,controllin,10,11.818181818181818,0
126,Nelly,0.531,0.103,89.917,0.12,Just A Dream,75.0,0.0305,Energetic,-6.161,237800.0,0.752,11/12/2010,0.0421,1.0,0.0,1.0,2010.0,,75.0,3340879.0,1,359,3.7096774193548394,rock,28,7.799442896935933,mama,26,7.242339832869081,me,16,4.456824512534819,me,14,3.899721448467967,like,12,3.3426183844011144,southbound,10,25.348189415041784,0
127,Rihanna,0.789,0.638,125.911,0.0586,Only Girl (In The World),75.0,0.0429,Happy,-4.233,235493.0,0.706,1/1/2010,0.112,0.0,1.71e-05,11.0,2010.0,,91.0,66054593.0,1,1544,4.079470198675497,but,20,1.2953367875647668,like,16,1.0362694300518134,that,15,0.9715025906735753,rap,13,0.8419689119170984,with,13,0.8419689119170984,dippityhippity,14,31.541450777202076,1
128,Zac Brown Band,0.715,0.609,90.99,0.095,Knee Deep (feat. Jimmy Buffett),74.0,0.0296,Happy,-8.231,203173.0,0.584,9/20/2010,0.432,1.0,1.41e-06,8.0,2010.0,country,71.0,4028029.0,1,430,4.277777777777778,play,24,5.5813953488372094,she,18,4.186046511627907,again,16,3.72093023255814,was,13,3.0232558139534884,again,8,1.8604651162790695,headlights,10,18.6046511627907,0
129,Taio Cruz,0.607,0.568,122.01,0.0909,Break Your Heart,74.0,0.0314,Energetic,-4.217,201547.0,0.934,1/1/2010,0.0327,1.0,0.0,3.0,2010.0,,70.0,2314729.0,1,410,4.3,eheheu,32,7.804878048780488,eheu,16,3.902439024390244,eheu,16,3.902439024390244,eheu,9,2.1951219512195124,we,8,1.951219512195122,optimist,8,5.853658536585366,0
130,Trey Songz,0.844,0.331,73.989,0.385,Bottoms Up (feat. Nicki Minaj),74.0,0.157,Energetic,-5.283,242013.0,0.601,9/14/2010,0.0205,1.0,0.0,1.0,2010.0,r&b,71.0,7632969.0,1,364,4.411764705882353,call,17,4.670329670329671,send,16,4.395604395604396,out,9,2.4725274725274726,out,8,2.197802197802198,we,8,2.197802197802198,announced,9,18.406593406593405,0
