words_count,words_average_size,1st_word,1st_occurence,1st_word_percentage,2nd_word,2nd_occurence,2nd_word_percentage,3rd_word,3rd_occurence,3rd_word_percentage,4th_word,4th_occurence,4th_word_percentage,5th_word,5th_occurence,5th_word_percentage,longest_word,longest_word_length,unique_word_percentage,Explicitness
214,4.521739130434782,que,10,4.672897196261682,de,9,4.205607476635514,y,5,2.336448598130841,en,4,1.8691588785046729,No,4,1.8691588785046729,Ruleteando,10,34.57943925233645,0
273,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
234,4.25531914893617,me,20,8.547008547008547,All,12,5.128205128205129,youre,8,3.4188034188034186,Woah,8,3.4188034188034186,all,5,2.1367521367521367,everything,10,14.102564102564102,0
559,3.9322033898305087,ang,22,3.9355992844364938,ka,20,3.5778175313059033,pa,18,3.2200357781753133,na,16,2.862254025044723,sa,12,2.146690518783542,Ipangmatagalan,14,28.622540250447226,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
263,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
256,2.96875,de,12,4.6875,me,10,3.90625,que,10,3.90625,y,9,3.515625,la,7,2.734375,personalidad,12,48.046875,0
508,3.6538461538461537,ich,42,8.26771653543307,nicht,23,4.52755905511811,hier,21,4.133858267716535,her,16,3.1496062992125986,wo,15,2.952755905511811,gebrochenes,11,19.881889763779526,0
263,4.409090909090909,diyosan,11,4.182509505703422,Olur,6,2.2813688212927756,mu,6,2.2813688212927756,beni,6,2.2813688212927756,daha,4,1.520912547528517,yakabilirim,11,25.475285171102662,0
293,3.5714285714285716,tento,18,6.143344709897611,Eu,17,5.802047781569966,tento,14,4.778156996587031,tudo,10,3.4129692832764507,E,9,3.0716723549488054,transformar,11,33.10580204778157,0
312,4.137931034482759,te,14,4.487179487179487,que,11,3.5256410256410255,el,9,2.8846153846153846,yo,7,2.2435897435897436,ti,6,1.9230769230769231,bellaquear,10,17.628205128205128,1
191,3.8636363636363638,me,6,3.141361256544503,u,4,2.094240837696335,keep,4,2.094240837696335,done,4,2.094240837696335,with,4,2.094240837696335,Laughing,8,32.98429319371728,0
608,4.211538461538462,me,15,2.4671052631578947,got,10,1.644736842105263,like,9,1.480263157894737,You,8,1.3157894736842106,quenched,8,1.3157894736842106,indisputable,12,41.11842105263158,0
588,4.204545454545454,les,26,4.421768707482993,la,18,3.061224489795918,que,15,2.5510204081632653,de,12,2.0408163265306123,et,11,1.870748299319728,HautsdeSeine,12,14.795918367346939,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
407,3.511111111111111,eu,16,3.9312039312039313,mais,11,2.7027027027027026,que,10,2.457002457002457,de,7,1.71990171990172,tua,6,1.4742014742014742,perigosamente,13,28.992628992628994,0
281,5.0,MercedesBenz,12,4.270462633451957,benden,4,1.4234875444839858,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,MercedesBenz,12,48.04270462633452,0
320,3.357142857142857,a,11,3.4375,a,8,2.5,a,7,2.1875,bir,4,1.25,hayat,4,1.25,kaybediyorum,12,26.25,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
625,3.875,no,25,4.0,lo,19,3.04,la,17,2.72,se,11,1.76,Y,10,1.6,compararse,10,23.68,1
192,2.9166666666666665,me,6,3.125,que,6,3.125,el,5,2.6041666666666665,por,4,2.0833333333333335,la,4,2.0833333333333335,trabajando,10,54.166666666666664,0
521,3.7872340425531914,Eu,13,2.495201535508637,no,11,2.111324376199616,me,11,2.111324376199616,que,10,1.9193857965451055,na,10,1.9193857965451055,flaiecstchuflaiol,17,16.122840690978887,1
689,3.8333333333333335,o,27,3.918722786647315,que,17,2.467343976777939,Eu,13,1.8867924528301887,meu,12,1.741654571843251,me,10,1.4513788098693758,precisamente,12,34.542815674891145,0
257,4.622641509433962,mun,9,3.501945525291829,et,9,3.501945525291829,sun,9,3.501945525291829,sut,7,2.7237354085603114,Ku,7,2.7237354085603114,yksinoikeudella,15,14.785992217898833,0
579,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,ISLAMABAD,9,1.2089810017271156,0
772,4.137096774193548,mio,11,1.4248704663212435,che,10,1.2953367875647668,il,10,1.2953367875647668,Brr,9,1.16580310880829,dice:,9,1.16580310880829,Skrrtskrrtskrtt,15,31.865284974093264,0
216,3.870967741935484,me,19,8.796296296296296,that,12,5.555555555555555,Tell,10,4.62962962962963,Say,8,3.7037037037037037,dont,8,3.7037037037037037,difference,10,18.98148148148148,0
302,4.424242424242424,que,17,5.629139072847682,me,9,2.980132450331126,y,9,2.980132450331126,puedo,8,2.6490066225165565,quieres,8,2.6490066225165565,seducirme,9,4.966887417218543,0
453,4.4,pas,17,3.752759381898455,mimi,12,2.6490066225165565,bibi,12,2.6490066225165565,la,10,2.207505518763797,de,9,1.9867549668874172,Aujourdhui,10,14.34878587196468,0
335,3.923076923076923,woah,11,3.283582089552239,ce,9,2.6865671641791047,Woah,8,2.388059701492537,Nam,6,1.791044776119403,timp,6,1.791044776119403,licoarea,8,7.462686567164179,0
421,3.830769230769231,ik,19,4.513064133016627,mn,13,3.0878859857482186,Ik,12,2.8503562945368173,met,11,2.6128266033254155,de,10,2.375296912114014,drugsverslaafden,16,38.95486935866983,0
496,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,history,7,1.2096774193548387,0
305,4.530612244897959,il,15,4.918032786885246,mi,14,4.590163934426229,la,11,3.6065573770491803,Un,9,2.9508196721311477,di,8,2.622950819672131,dellAlaska,10,15.40983606557377,0
235,3.5641025641025643,no,10,4.25531914893617,vez,9,3.8297872340425534,te,7,2.978723404255319,No,6,2.5531914893617023,voy,6,2.5531914893617023,tranquilidad,12,30.638297872340427,0
326,3.923076923076923,love,10,3.067484662576687,me,8,2.4539877300613497,My,7,2.147239263803681,dream,6,1.8404907975460123,say,6,1.8404907975460123,seventeen,9,20.245398773006134,0
381,4.694444444444445,dans,11,2.8871391076115485,bien,11,2.8871391076115485,pas,10,2.6246719160104988,fait,9,2.3622047244094486,que,8,2.099737532808399,lautomatique,12,15.748031496062993,0
716,3.22972972972973,me,14,1.9553072625698324,que,11,1.5363128491620113,lo,11,1.5363128491620113,la,10,1.3966480446927374,el,9,1.2569832402234637,Pewpewpewpewpew,15,46.787709497206706,0
364,4.083333333333333,die,13,3.5714285714285716,auf,10,2.7472527472527473,Alles,9,2.4725274725274726,alles,8,2.197802197802198,sind,6,1.6483516483516483,Spielschulden,13,34.34065934065934,0
187,4.352941176470588,herkes,13,6.951871657754011,Ayy,12,6.4171122994652405,ayy,12,6.4171122994652405,ayy,12,6.4171122994652405,Kendi,9,4.81283422459893,backwards,9,26.737967914438503,0
128,3.8,Nana,14,10.9375,nana,14,10.9375,nana,14,10.9375,Not Found,0,0.0,Not Found,0,0.0,hoowoah,7,3.90625,0
314,3.5833333333333335,de,18,5.732484076433121,la,10,3.1847133757961785,tu,10,3.1847133757961785,que,8,2.5477707006369426,y,8,2.5477707006369426,quiromancia,11,39.80891719745223,0
146,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
624,3.6142857142857143,que,24,3.8461538461538463,te,21,3.3653846153846154,la,16,2.5641025641025643,lo,15,2.4038461538461537,tu,14,2.2435897435897436,chichipartner,13,30.44871794871795,0
559,4.0625,that,46,8.228980322003578,Rock,33,5.903398926654741,rock,32,5.724508050089446,come,28,5.008944543828265,body,28,5.008944543828265,thatthatthatthatthat,20,18.6046511627907,0
359,3.52,que,18,5.013927576601671,te,10,2.785515320334262,Y,10,2.785515320334262,me,10,2.785515320334262,el,8,2.2284122562674096,fingiendo,9,15.041782729805014,0
323,3.6744186046511627,de,11,3.4055727554179565,pe,7,2.1671826625387,am,5,1.5479876160990713,o,5,1.5479876160990713,zici,4,1.238390092879257,Sharinganu,10,28.792569659442723,0
566,3.5606060606060606,que,30,5.30035335689046,me,30,5.30035335689046,de,17,3.0035335689045937,no,15,2.65017667844523,si,12,2.1201413427561837,entrometemos,12,26.148409893992934,0
562,3.772727272727273,y,21,3.736654804270463,el,13,2.3131672597864767,de,12,2.1352313167259784,que,12,2.1352313167259784,la,11,1.9572953736654803,Sananananananana,16,35.23131672597865,0
3983,4.478260869565218,er,97,2.435350238513683,meg,74,1.857896058247552,Jeg,73,1.8327893547577203,jeg,72,1.8076826512678885,det,68,1.7072558373085613,YoungsYoungsYoungsYoungs,24,17.047451669595784,1
304,4.155555555555556,me,18,5.921052631578948,Dont,15,4.934210526315789,leave,15,4.934210526315789,loving,15,4.934210526315789,babe,10,3.289473684210526,California,10,11.513157894736842,0
353,4.714285714285714,Gucci,9,2.54957507082153,Cartier,7,1.9830028328611897,baby,5,1.4164305949008498,Moncler,4,1.13314447592068,Not Found,0,0.0,fullface,8,4.2492917847025495,0
428,3.7903225806451615,det,18,4.205607476635514,med,14,3.2710280373831777,ikk,14,3.2710280373831777,er,12,2.803738317757009,til,11,2.5700934579439254,Moonwalker,10,11.448598130841122,1
5890,4.631878557874763,like,224,3.803056027164686,Mackned:,149,2.5297113752122242,Flosef_Loc:,128,2.173174872665535,like,96,1.6298811544991512,was,78,1.3242784380305603,mysteriousness,14,15.806451612903226,1
704,3.933333333333333,pow,21,2.9829545454545454,jsuis,20,2.840909090909091,ok,16,2.272727272727273,yeah,12,1.7045454545454546,oui,12,1.7045454545454546,YasYasYassine,13,25.142045454545453,0
314,3.9038461538461537,Yah,16,5.095541401273885,yah,16,5.095541401273885,che,13,4.140127388535032,non,9,2.8662420382165603,e,8,2.5477707006369426,ritrovarmi,10,24.840764331210192,0
542,4.223880597014926,got,14,2.5830258302583027,money,12,2.2140221402214024,other,11,2.029520295202952,side,9,1.6605166051660516,between,7,1.2915129151291513,Boomboomboomboom,16,21.03321033210332,0
509,4.319444444444445,que,24,4.715127701375246,y,20,3.9292730844793713,yo,17,3.3398821218074657,te,16,3.143418467583497,me,15,2.9469548133595285,reggaetoncito,13,19.05697445972495,0
449,4.175,les,24,5.3452115812917596,le,14,3.11804008908686,je,12,2.6726057906458798,tous,10,2.2271714922048997,Et,10,2.2271714922048997,quatrevingtdix,14,9.57683741648107,0
417,3.9375,ikke,12,2.8776978417266186,jeg,10,2.3980815347721824,e,8,1.9184652278177459,det,8,1.9184652278177459,en,8,1.9184652278177459,Hjemmetelefonen,15,24.700239808153476,0
422,3.4615384615384617,yeah,12,2.843601895734597,cu,12,2.843601895734597,mintea,10,2.3696682464454977,ai,8,1.8957345971563981,pe,7,1.6587677725118484,tenlocuiesc,11,23.459715639810426,1
383,3.619047619047619,ako,11,2.8720626631853787,ey,10,2.6109660574412534,duper,9,2.349869451697128,vezie,9,2.349869451697128,Gucci,9,2.349869451697128,Reprezentujem,13,27.41514360313316,0
1055,4.205882352941177,la,42,3.981042654028436,les,24,2.2748815165876777,Jai,21,1.990521327014218,pas,21,1.990521327014218,est,19,1.8009478672985781,multimillionnaires,18,24.549763033175356,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
633,4.164948453608248,die,27,4.265402843601896,ik,26,4.107424960505529,je,17,2.6856240126382307,Ik,15,2.3696682464454977,als,14,2.211690363349131,restaurantjes,13,30.173775671406002,0
142,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
1588,3.9805194805194803,ft,26,1.63727959697733,SA,14,0.8816120906801007,ST,14,0.8816120906801007,23,13,0.818639798488665,BBaby,11,0.6926952141057935,akasanonohomoyoro,17,33.4382871536524,0
25416,4.390874524714829,his,412,1.621026125275417,he,232,0.9128108278249921,that,212,0.8341202392193894,with,193,0.7593641800440667,is,162,0.6373937677053825,Bothallchoractorschumminaroundgansumuminarumdrumstrumtruminahumptadumpwaultopoofoolooderamaunsturnup,100,39.10135347812402,0
1656,4.664335664335664,feat,129,7.7898550724637685,Justin,45,2.717391304347826,You,37,2.2342995169082127,Love,31,1.8719806763285025,Me,28,1.6908212560386473,Heartbreaker,12,29.408212560386474,0
567,4.27710843373494,just,13,2.292768959435626,dont,12,2.1164021164021163,yeah,10,1.763668430335097,yeah,9,1.5873015873015872,this,8,1.4109347442680775,everythings,11,22.57495590828924,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
371,4.163265306122449,gotta,14,3.7735849056603774,lose,13,3.504043126684636,Sometimes,11,2.964959568733154,Ich,8,2.1563342318059298,Und,8,2.1563342318059298,hunderttausend,14,31.536388140161726,0
271,3.740740740740741,Iau,11,4.059040590405904,timbru,11,4.059040590405904,un,10,3.690036900369004,ce,6,2.2140221402214024,s,5,1.845018450184502,ascensiune,10,27.30627306273063,0
409,6.666666666666667,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,LiLiLilRiico,12,1.9559902200488997,0
633,4.195121951219512,nie,25,3.949447077409163,na,17,2.6856240126382307,w,13,2.0537124802527646,jak,10,1.5797788309636651,do,9,1.4218009478672986,grzesznikiem,12,27.804107424960506,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
129,3.8333333333333335,bile,12,9.30232558139535,yine,9,6.976744186046512,bir,6,4.651162790697675,Yine,4,3.10077519379845,Ve,4,3.10077519379845,Uyanmaz,7,11.627906976744185,0
379614,7.378921395840677,under,5266,1.3871985753950065,or,4893,1.2889408715168567,by,4842,1.2755061720589862,such,4179,1.1008550791066716,shall,3985,1.049750536070851,eligibleemployersponsored,25,2.497010120806925,1
191,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
1678,4.023809523809524,que,54,3.2181168057210967,la,50,2.9797377830750893,de,42,2.502979737783075,el,40,2.3837902264600714,mi,29,1.7282479141835518,traicionanananana,17,31.40643623361144,0
331,4.013888888888889,te,10,3.0211480362537766,la,9,2.719033232628399,tu,9,2.719033232628399,de,8,2.416918429003021,no,6,1.8126888217522659,sentimientos,12,10.27190332326284,0
2008,3.981132075471698,EP,21,1.045816733067729,55,20,0.9960159362549801,66,18,0.896414342629482,1010,16,0.796812749003984,77,14,0.6972111553784861,Guerrillerokulto,16,41.33466135458168,0
318,4.409638554216867,oh,6,1.8867924528301887,God,6,1.8867924528301887,feel,6,1.8867924528301887,really,6,1.8867924528301887,gotta,6,1.8867924528301887,anything,8,3.7735849056603774,0
215,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Versace,7,0.9302325581395349,0
425,4.622641509433962,dont,18,4.235294117647059,so,15,3.5294117647058822,cold,13,3.0588235294117645,understand,12,2.823529411764706,why,12,2.823529411764706,understand,10,21.88235294117647,0
370,4.049180327868853,mi,12,3.2432432432432434,che,9,2.4324324324324325,E,9,2.4324324324324325,un,7,1.8918918918918919,se,6,1.6216216216216217,dellincendio,12,36.486486486486484,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
385,3.811320754716981,uh,27,7.012987012987013,o,8,2.0779220779220777,eh,8,2.0779220779220777,Uh,6,1.5584415584415585,uh,6,1.5584415584415585,Multiplicando,13,37.922077922077925,0
232,6.142857142857143,kannattelen,14,6.0344827586206895,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Ulkopaikkakuntalaiset,21,22.413793103448278,0
292,4.086956521739131,mahalle,12,4.109589041095891,mahalle,12,4.109589041095891,inan,5,1.7123287671232876,bu,5,1.7123287671232876,Olsa,4,1.36986301369863,girmeyeceksen,13,37.67123287671233,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
535,3.9215686274509802,boring,10,1.8691588785046729,Thats,9,1.6822429906542056,is,6,1.1214953271028036,got,6,1.1214953271028036,with,5,0.9345794392523364,motherfucking,13,47.66355140186916,0
3108,4.30241935483871,ft,73,2.348777348777349,Lil,14,0.45045045045045046,You,13,0.41827541827541825,A,13,0.41827541827541825,My,12,0.3861003861003861,NateWantsToBattle,17,50.51480051480051,0
203,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
487,4.0,que,18,3.696098562628337,la,14,2.8747433264887063,y,14,2.8747433264887063,el,13,2.6694045174537986,no,12,2.4640657084188913,BellaBellacona,14,28.542094455852155,0
478,2.6666666666666665,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,clickclack,10,5.02092050209205,0
338,3.7551020408163267,loco,17,5.029585798816568,young,15,4.437869822485207,que,12,3.5502958579881656,me,11,3.2544378698224854,eo,9,2.662721893491124,equivocado,10,25.7396449704142,0
391,4.081632653061225,La,9,2.3017902813299234,la,9,2.3017902813299234,de,8,2.0460358056265986,calle,7,1.7902813299232736,mucho,7,1.7902813299232736,crackcrackcrack,15,36.0613810741688,0
3996,5.379781420765028,was,53,1.3263263263263263,that,50,1.2512512512512513,were,36,0.9009009009009009,is,35,0.8758758758758759,as,34,0.8508508508508509,marriageceremony,16,29.77977977977978,0
481,3.66,le,18,3.7422037422037424,la,15,3.1185031185031185,et,9,1.8711018711018712,Jai,8,1.6632016632016633,Dans,8,1.6632016632016633,DaiDaiDaimo,11,28.69022869022869,0
513,4.072289156626506,dans,19,3.7037037037037037,mmh,14,2.729044834307992,la,11,2.1442495126705654,Jsuis,10,1.949317738791423,et,10,1.949317738791423,midiminuit,10,20.662768031189085,0
69,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Ooh,3,1.4492753623188406,0
502,4.432098765432099,pas,15,2.9880478087649402,du,12,2.3904382470119523,la,12,2.3904382470119523,les,12,2.3904382470119523,dla,9,1.792828685258964,Perquisition,12,33.46613545816733,0
1,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Strumentale,11,100.0,0
528,4.5,Immune,5,0.946969696969697,BCC,4,0.7575757575757576,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,incognito,9,1.1363636363636365,0
135,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
332,4.36734693877551,ela,24,7.228915662650603,E,16,4.819277108433735,o,14,4.216867469879518,vai,12,3.6144578313253013,mim,12,3.6144578313253013,Raciocinar,10,0.0,0
14939,4.928104575163399,feat,761,5.094049133141442,Lil,152,1.0174710489323249,Denzel,71,0.47526608206707277,Curry,66,0.4417966396679831,You,55,0.36816386638998594,PrescriptionOxymoron,20,17.52460004016333,0
586,4.064516129032258,et,25,4.266211604095563,la,24,4.09556313993174,des,23,3.9249146757679183,le,16,2.7303754266211606,haine,12,2.04778156996587,Pahpahpahpahpah,15,16.552901023890787,0
105,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
434,3.9655172413793105,me,13,2.9953917050691246,only,7,1.6129032258064515,she,7,1.6129032258064515,who,7,1.6129032258064515,one,6,1.3824884792626728,girlfriends,11,30.87557603686636,0
22287,6.880060728744939,that,262,1.1755732041100193,our,209,0.9377664109121909,have,206,0.9243056490330686,we,202,0.9063579665275722,will,161,0.7223942208462333,commoditiesespecially,21,12.751828420155247,0
414,4.465909090909091,que,14,3.3816425120772946,en,13,3.140096618357488,no,12,2.898550724637681,la,11,2.657004830917874,te,10,2.4154589371980677,convertiste,11,8.454106280193237,0
304,4.714285714285714,Ay,12,3.9473684210526314,ei,10,3.289473684210526,Jokaine,6,1.9736842105263157,kiireine,6,1.9736842105263157,Silti,6,1.9736842105263157,kalanruotoparkettii,19,30.263157894736842,0
666,4.036697247706422,un,18,2.7027027027027026,rah,12,1.8018018018018018,les,11,1.6516516516516517,la,11,1.6516516516516517,tu,10,1.5015015015015014,intouchable,11,28.97897897897898,0
393,4.511627906976744,el,19,4.8346055979643765,de,19,4.8346055979643765,que,12,3.053435114503817,la,12,3.053435114503817,y,11,2.7989821882951653,interpretando,13,12.468193384223918,0
26,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
232,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,SNEAKERS,8,3.0172413793103448,0
638,3.7903225806451615,know,9,1.4106583072100314,this,8,1.2539184952978057,just,8,1.2539184952978057,no,7,1.09717868338558,with,7,1.09717868338558,Ninetythree,11,38.71473354231975,1
49,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
284,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
336,4.243243243243243,me,12,3.5714285714285716,que,12,3.5714285714285716,la,11,3.2738095238095237,no,9,2.6785714285714284,A,6,1.7857142857142858,refrescante,11,16.071428571428573,0
441,3.6296296296296298,que,24,5.442176870748299,o,9,2.0408163265306123,eu,8,1.8140589569160999,la,8,1.8140589569160999,vou,7,1.5873015873015872,instrumental,12,38.095238095238095,0
137,5.5,noriu,12,8.75912408759124,ant,6,4.37956204379562,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Sujauktus,9,10.94890510948905,0
10816,5.001172332942556,that,264,2.440828402366864,like,167,1.544008875739645,CTR:,132,1.220414201183432,ZL:,127,1.1741863905325445,was,119,1.1002218934911243,attentiongrabbing,17,12.527736686390533,1
222,4.833333333333333,Wow,5,2.2522522522522523,slime,4,1.8018018018018018,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Berlusconi,10,1.3513513513513513,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
6899,4.311774461028192,with,108,1.5654442672851139,me,86,1.2465574720974055,at,67,0.9711552398898391,shit,61,0.884186113929555,like,59,0.855196405276127,underestimating,15,19.336135671836498,1
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
552,4.988095238095238,les,24,4.3478260869565215,pas,22,3.9855072463768115,choses,19,3.4420289855072466,lfaire,18,3.260869565217391,aujourdhui,18,3.260869565217391,tranquillement,14,11.956521739130435,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
229,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
292,4.12962962962963,de,12,4.109589041095891,qui,6,2.0547945205479454,mes,6,2.0547945205479454,la,5,1.7123287671232876,elle,4,1.36986301369863,ensorcellent,12,29.10958904109589,0
739,3.8214285714285716,Am,21,2.841677943166441,ca,21,2.841677943166441,cu,16,2.165087956698241,multe,15,2.029769959404601,simt,13,1.7591339648173208,sentimentele,12,22.19215155615697,0
604,3.52,feat,17,2.814569536423841,You,9,1.490066225165563,Lil,5,0.8278145695364238,Me,5,0.8278145695364238,Love,4,0.6622516556291391,skipthatparty,13,63.57615894039735,0
940,4.558558558558558,years,20,2.127659574468085,is,14,1.4893617021276595,was,9,0.9574468085106383,we,9,0.9574468085106383,ago,9,0.9574468085106383,Industrialisation,17,40.638297872340424,0
330,4.117647058823529,up,10,3.0303030303030303,this,9,2.727272727272727,Cant,8,2.4242424242424243,My,8,2.4242424242424243,bad,8,2.4242424242424243,thinking,8,18.181818181818183,0
449,3.816901408450704,que,16,3.56347438752784,la,14,3.11804008908686,Versace,12,2.6726057906458798,le,10,2.2271714922048997,el,10,2.2271714922048997,Simplemente,11,27.171492204899778,0
328,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Mario,5,0.6097560975609756,0
269,5.266666666666667,Tititi,14,5.204460966542751,We,12,4.4609665427509295,turn,10,3.717472118959108,one,10,3.717472118959108,around,10,3.717472118959108,yeahyeahyeah,12,11.524163568773234,0
650,4.923076923076923,down,12,1.8461538461538463,Man,6,0.9230769230769231,touch,6,0.9230769230769231,cash,6,0.9230769230769231,out,6,0.9230769230769231,Independiente,13,2.0,0
579,3.852272727272727,cu,20,3.454231433506045,fumez,13,2.245250431778929,skunk,12,2.0725388601036268,Am,11,1.8998272884283247,un,11,1.8998272884283247,Balenciaga,10,22.107081174438687,0
430,3.979591836734694,been,27,6.27906976744186,way,27,6.27906976744186,too,27,6.27906976744186,long,16,3.7209302325581395,Oh,12,2.7906976744186047,reminiscin,10,24.88372093023256,0
196,5.107142857142857,Dadadadadarada,12,6.122448979591836,need,9,4.591836734693878,stars,8,4.081632653061225,more,7,3.5714285714285716,Make,6,3.061224489795918,Dadadadadarada,14,19.387755102040817,0
313,3.8461538461538463,comme,16,5.111821086261981,un,16,5.111821086261981,homme,16,5.111821086261981,la,13,4.15335463258786,le,8,2.5559105431309903,reconnaissant,13,34.185303514377,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
594,4.072289156626506,que,20,3.367003367003367,o,18,3.0303030303030303,got,14,2.356902356902357,se,8,1.3468013468013469,E,8,1.3468013468013469,profissional,12,21.54882154882155,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
938,3.8780487804878048,chivato,61,6.50319829424307,ere,38,4.051172707889126,chivato,26,2.771855010660981,en,25,2.6652452025586353,mi,22,2.345415778251599,Certificao,10,13.646055437100213,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
544,4.035087719298246,can,29,5.330882352941177,you,22,4.044117647058823,with,16,2.9411764705882355,what,16,2.9411764705882355,love,14,2.573529411764706,expressions,11,16.176470588235293,0
299,4.3478260869565215,bi,13,4.3478260869565215,de,7,2.3411371237458196,Vur,6,2.0066889632107023,gerektiyse,6,2.0066889632107023,bu,6,2.0066889632107023,Kimselerden,11,26.08695652173913,0
